career_name;canonical_skill
application engineer;system administration
application engineer;application development
lead programmer;mentoring
lead programmer;programming languages
lead programmer;collaboration
lead programmer;software development
iteration manager;scrum
iteration manager;kanban
iteration manager;agile methods
iteration manager;team facilitation
webmaster;web design
webmaster;content management
webmaster;system administration
webmaster;web development
ux/ui researcher;reporting
ux/ui researcher;data analysis
ux/ui researcher;usability testing
ux/ui researcher;user research
animator;visual effects
animator;2d animation
animator;animation software
animator;storyboarding
motion graphics artist;visual effects
motion graphics artist;motion graphics
motion graphics artist;graphic design
motion graphics artist;animation software
2d artist/animator;animation software
2d artist/animator;2d animation
2d artist/animator;drawing
2d artist/animator;illustration
3d artist/animator;modeling
3d artist/animator;2d animation
3d artist/animator;texturing
3d artist/animator;rigging
character designer;character design
character designer;drawing
character designer;illustration
character designer;animation
storyboard artist;storyboarding
storyboard artist;visual communication
storyboard artist;drawing
storyboard artist;film/animation
vfx artist;visual effects
vfx artist;compositing
vfx artist;simulation
vfx artist;3d design
rigging artist;rigging
rigging artist;character setup
rigging artist;3d design
rigging artist;animation
technical animator;animation
technical animator;scripting
technical animator;animation software
technical animator;programming
art director;visual design
art director;art direction
art director;collaboration
art director;project management
animation director;storytelling
animation director;animation direction
animation director;collaboration
animation director;project management
visual effects animator;visual effects
visual effects animator;compositing
visual effects animator;3d design
visual effects animator;animation
graphic effects supervisor;visual effects supervision
graphic effects supervisor;technical expertise
graphic effects supervisor;project management
graphic effects supervisor;collaboration
forensic animator;visual communication
forensic animator;forensic animation
forensic animator;3d design
forensic animator;legal expertise
compositor;visual effects
compositor;compositing
compositor;color correction
compositor;image manipulation
effects technical director (fx td);visual effects
effects technical director (fx td);technical expertise
effects technical director (fx td);scripting
